dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
11605,5.0,129992.0,135451664.0,430.0,813000000.0,431000000000.0,2.0,1943.0,4645.0,4840090.0,154.0,0.0,UDP,4.0,3842.0,3590.0,0.0,0.0,0.0,1.0
10266,3.0,112536.0,117262512.0,383.0,378000000.0,383000000000.0,2.0,1931.0,6364.0,6631288.0,212.0,0.0,UDP,3.0,4724.0,405195192.0,0.0,1762.0,1762.0,1.0
6252,3.0,59898.0,62413716.0,201.0,85000000.0,201000000000.0,11.0,3421.0,9073.0,9454066.0,302.0,1.0,ICMP,3.0,246158799.0,135815845.0,5039.0,3.0,5042.0,1.0
3579,5.0,112394.0,117114548.0,377.0,304000000.0,377000000000.0,2.0,7916.0,8660.0,9023720.0,288.0,0.0,UDP,3.0,681888085.0,5741.0,2395.0,0.0,2395.0,1.0
11905,4.0,4552.0,4852432.0,10.0,233000000.0,10233000000.0,2.0,2175.0,0.0,0.0,0.0,0.0,UDP,1.0,4014.0,1312.0,0.0,0.0,0.0,1.0
83916,3.0,2586.0,255370.0,8.0,90000000.0,890000000.0,2.0,3795.0,0.0,0.0,0.0,0.0,TCP,2.0,567.0,863.0,0.0,0.0,0.0,0.0
17718,1.0,30000.0,30000000.0,150.0,460000000.0,15000000000.0,4.0,1891.0,7500.0,7500000.0,500.0,0.0,UDP,2.0,1400.0,400.0,0.0,0.0,0.0,1.0
33105,6.0,16000.0,16000000.0,80.0,300000000.0,8000000000.0,2.0,4391.0,8000.0,8000000.0,533.0,0.0,TCP,3.0,200.0,200.0,0.0,0.0,0.0,0.0
32437,7.0,20000.0,20000000.0,100.0,400000000.0,10000000000.0,3.0,5291.0,6666.0,6666667.0,444.0,1.0,ICMP,4.0,400.0,400.0,0.0,0.0,0.0,1.0
24881,2.0,1000.0,1000000.0,50.0,180000000.0,5000000000.0,2.0,2891.0,500.0,500000.0,333.0,0.0,UDP,1.0,600.0,600.0,0.0,0.0,0.0,0.0
...,,,,,,,,,,,,,,,,,,,,
39996,4.0,4000.0,4000000.0,200.0,720000000.0,20000000000.0,4.0,2795.0,1000.0,1000000.0,667.0,0.0,UDP,4.0,800.0,800.0,0.0,0.0,0.0,1.0
39997,3.0,3000.0,3000000.0,150.0,540000000.0,15000000000.0,3.0,1891.0,1000.0,1000000.0,667.0,0.0,TCP,2.0,600.0,600.0,0.0,0.0,0.0,0.0
39998,2.0,2000.0,2000000.0,100.0,360000000.0,10000000000.0,2.0,2891.0,1000.0,1000000.0,667.0,0.0,UDP,3.0,400.0,400.0,0.0,0.0,0.0,1.0
39999,1.0,1000.0,1000000.0,50.0,180000000.0,5000000000.0,2.0,1891.0,500.0,500000.0,333.0,0.0,ICMP,4.0,200.0,200.0,0.0,0.0,0.0,0.0
40000,7.0,4000.0,4000000.0,200.0,720000000.0,20000000000.0,4.0,3795.0,1000.0,1000000.0,667.0,0.0,TCP,1.0,800.0,800.0,0.0,0.0,0.0,1.0
2488,1,0,0,0,0,0.0,2,4,0,0,0,0,TCP,1,856,2668,0.0,0.0,0.0,0
6918,3,769,75754,121,238000000,121000000000.0,3,1931,29,2842,0,0,UDP,1,3413,4425,0.0,0.0,0.0,0
11635,4,39341,9551360,250,423000000,251000000000.0,5,2790,8324,651552,277,1,ICMP,2,9897209,231511,0.0,0.0,2.0,1
29922,5,92938,82781700,417,721000000,417000000000.0,7,4920,12659,9838564,421,1,TCP,3,135892103,135577081,503.0,175.0,3838.0,1
42935,7,260006,147128002,1881,999000000,1880000000000.0,12,13797,19190,14953872,639,1,ICMP,5,990596183,1269981973,16577.0,20580.0,20580.0,0
11425,3,135004,143914264,300,856000000,301000000000.0,6,1943,13188,14058408,439,0,UDP,1,16470178,3929,2594.0,0.0,2594.0,0
14375,1,18390,1213884,61,225000000,61225000000.0,3,30,9323,615342,310,1,TCP,1,1102,3315,0.0,0.0,0.0,1
5412,3,177,17346,181,808000000,182000000000.0,11,1264,29,2842,0,0,ICMP,1,34240118,34340828,4963.0,4963.0,9926.0,0
29892,3,966,94668,990,206000000,990000000000.0,10,2053,29,2842,0,1,ICMP,1,1382,5311,0.0,0.0,0.0,1
25001,6,259011,13986594,476,131000000,476000000000.0,3,10817,13500,729000,450,1,TCP,2,21197280,166180806,103.0,192.0,295.0,0
26837,5,27156,28296552,101,43000000,101000000000.0,4,948,7889,8220338,262,1,ICMP,2,23898,28457868,0.0,2221.0,2221.0,1
28278,3,131645,135621210,1491,411000000,1490000000000.0,9,2796,30,2940,1,1,ICMP,3,135809419,271267839,2.0,2.0,4.0,1
30042,5,108133,112674586,359,6000000,359000000000.0,6,2053,9073,9454066,302,1,ICMP,3,248488319,105952029,2516.0,2521.0,5037.0,0
11845,2,129991,135450622,470,773000000,471000000000.0,2,1943,6701,6982442,223,0,UDP,2,135461934,4482,0.0,0.0,0.0,1
27918,5,101301,105555642,349,764000000,350000000000.0,6,2790,8729,9095618,290,1,ICMP,3,267214739,105952029,2419.0,2418.0,4837.0,1
17112,2,3600,1418000,60,90000000,60100000000.0,3,1931,2400,1418000,400,1,TCP,4,3315,4425,0.0,0.0,0.0,0
8791,1,15000,14560000,150,30000000,150000000000.0,2,4,15000,14560000,1000,0,UDP,4,16470178,3929,2594.0,0.0,2594.0,1
24330,6,158000,16472000,200,50000000,200000000000.0,4,30,39500,4120000,500,1,ICMP,5,9897209,231511,0.0,0.0,2.0,0
11766,3,20000,19360000,200,60000000,200000000000.0,3,1264,6667,6667000,333,0,TCP,5,34340828,34240118,4963.0,4963.0,9926.0,1
25892,4,19000,18180000,190,70000000,190000000000.0,3,2053,6300,6330000,316,1,UDP,5,5311,1382,0.0,0.0,0.0,0
27001,7,300000,29700000,300,80000000,300000000000.0,4,2790,7500,7500000,250,1,ICMP,1,166180806,21197280,192.0,103.0,295.0,1
16456,2,25000,24500000,250,90000000,250000000000.0,2,13797,12500,1250000,500,0,TCP,1,105952029,267214739,2418.0,2419.0,4837.0,0
30582,3.0,829.0,81242.0,849.0,962000000.0,850000000000.0,11.0,2063.0,30.0,2940.0,1.0,1.0,ICMP,3.0,271283215.0,135836467.0,2.0,2.0,4.0,0.0
25211,7.0,20912.0,1380228.0,64.0,58000000.0,64058000000.0,9.0,12862.0,9783.0,645714.0,326.0,1.0,TCP,3.0,15341173.0,13977542.0,66.0,62.0,128.0,0.0
33423,2.0,945.0,92610.0,968.0,588000000.0,969000000000.0,9.0,3024.0,30.0,2940.0,1.0,1.0,ICMP,3.0,225603.0,135685155.0,1.0,1.0,2.0,0.0
26957,4.0,264.0,25872.0,271.0,235000000.0,271000000000.0,9.0,948.0,29.0,2842.0,0.0,1.0,ICMP,2.0,105623803.0,38833645.0,5057.0,2535.0,7592.0,0.0
26717,4.0,30.0,2940.0,31.0,224000000.0,31224000000.0,5.0,16.0,29.0,2842.0,0.0,1.0,ICMP,1.0,15033.0,12274.0,1.0,1.0,2.0,0.0
2649,6.0,49852.0,51945784.0,167.0,278000000.0,167000000000.0,3.0,2385.0,7886.0,8217212.0,262.0,0.0,UDP,3.0,168355535.0,3833.0,2759.0,0.0,2759.0,1.0
28638,2.0,131996.0,135655608.0,1851.0,436000000.0,1850000000000.0,5.0,2800.0,29.0,2842.0,0.0,1.0,ICMP,4.0,135905655.0,271364117.0,1.0,1.0,2.0,1.0
10026,2.0,44980.0,46869160.0,143.0,392000000.0,143000000000.0,4.0,1931.0,9439.0,9835438.0,314.0,0.0,UDP,3.0,4169.0,280582743.0,0.0,10293.0,10293.0,1.0
15395,5.0,98273.0,6486294.0,308.0,667000000.0,309000000000.0,7.0,11471.0,6909.0,456042.0,230.0,1.0,TCP,3.0,6436981.0,147084102.0,0.0,0.0,0.0,1.0
24930,5.0,108118.0,112658956.0,384.0,763000000.0,385000000000.0,11.0,2997.0,8772.0,9140424.0,292.0,1.0,ICMP,2.0,112945712.0,114671180.0,2432.0,2432.0,4864.0,1.0
...,,,,,,,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,,,,,,,
1823,2.0,846.0,82969.0,848.0,921000000.0,848000000000.0,10.0,2037.0,30.0,2940.0,1.0,1.0,ICMP,3.0,271259.0,13583690.0,2.0,2.0,4.0,0.0
1824,7.0,20912.0,1380228.0,64.0,58000000.0,64058000000.0,9.0,12862.0,9783.0,645714.0,326.0,1.0,TCP,3.0,15341173.0,13977542.0,66.0,62.0,128.0,1.0
1825,2.0,945.0,92610.0,968.0,588000000.0,969000000000.0,9.0,3024.0,30.0,2940.0,1.0,1.0,ICMP,3.0,225603.0,135685155.0,1.0,1.0,2.0,0.0
1826,4.0,264.0,25872.0,271.0,235000000.0,271000000000.0,9.0,948.0,29.0,2842.0,0.0,1.0,ICMP,2.0,105623803.0,38833645.0,5057.0,2535.0,7592.0,1.0
1827,4.0,30.0,2940.0,31.0,224000000.0,31224000000.0,5.0,16.0,29.0,2842.0,0.0,1.0,ICMP,1.0,15033.0,12274.0,1.0,1.0,2.0,0.0
1828,6.0,49852.0,51945784.0,167.0,278000000.0,167000000000.0,3.0,2385.0,7886.0,8217212.0,262.0,0.0,UDP,3.0,168355535.0,3833.0,2759.0,0.0,2759.0,0.0
1829,2.0,131996.0,135655608.0,1851.0,436000000.0,1850000000000.0,5.0,2800.0,29.0,2842.0,0.0,1.0,ICMP,4.0,135905655.0,271364117.0,1.0,1.0,2.0,1.0
1830,2.0,44980.0,46869160.0,143.0,392000000.0,143000000000.0,4.0,1931.0,9439.0,9835438.0,314.0,0.0,UDP,3.0,4169.0,280582743.0,0.0,10293.0,10293.0,0.0
1831,5.0,98273.0,6486294.0,308.0,667000000.0,309000000000.0,7.0,11471.0,6909.0,456042.0,230.0,1.0,TCP,3.0,6436981.0,147084102.0,0.0,0.0,0.0,1.0
1832,5.0,108118.0,112658956.0,384.0,763000000.0,385000000000.0,11.0,2997.0,8772.0,9140424.0,292.0,1.0,ICMP,2.0,112945712.0,114671180.0,2432.0,2432.0,4864.0,0.0
2488,1.0,0.0,0.0,0.0,0.0,0,2.0,4.0,0.0,0.0,0.0,0.0,TCP,2.0,2668.0,856.0,0.0,0.0,0.0,0.0
6918,3.0,769.0,75754.0,121.0,238000000.0,121000000000,3.0,1931.0,29.0,2842.0,0.0,1.0,ICMP,2.0,4425.0,3413.0,0.0,0.0,0.0,1.0
11635,4.0,39341.0,9551360.0,250.0,423000000.0,251000000000,5.0,2790.0,8324.0,651552.0,277.0,1.0,UDP,3.0,231511.0,9897209.0,0.0,0.0,2.0,0.0
29922,5.0,92938.0,82781700.0,417.0,721000000.0,417000000000,7.0,4920.0,12659.0,9838564.0,421.0,1.0,TCP,1.0,135577081.0,135892103.0,175.0,503.0,3838.0,1.0
42935,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000,12.0,13797.0,19190.0,14953872.0,639.0,0.0,UDP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,0.0
40953,3.0,1345.0,1527490.0,3.0,183000000.0,3183000000.0,3.0,23.0,0.0,0.0,0.0,1.0,TCP,2.0,3722.0,1282.0,0.0,0.0,0.0,0.0
24840,5.0,390.0,38220.0,403.0,192000000.0,403000000000.0,11.0,2997.0,29.0,2842.0,0.0,1.0,ICMP,2.0,85640079.0,87365617.0,2387.0,2387.0,4774.0,1.0
4337,7.0,92644.0,6114612.0,280.0,998000000.0,281000000000.0,3.0,1143.0,9981.0,658746.0,332.0,1.0,TCP,3.0,4529.0,4074.0,0.0,0.0,0.0,1.0
3099,7.0,21199.0,22598134.0,47.0,63000000.0,47063000000.0,2.0,5882.0,13393.0,14276938.0,446.0,0.0,UDP,3.0,4682.0,299707690.0,0.0,3838.0,3838.0,0.0
26777,4.0,88.0,8624.0,91.0,229000000.0,91229000000.0,7.0,940.0,29.0,2842.0,0.0,1.0,ICMP,2.0,11412556.0,13034.0,2156.0,0.0,2156.0,1.0
11695,4.0,95541.0,99553722.0,320.0,312000000.0,320000000000.0,3.0,1943.0,8012.0,8348504.0,267.0,0.0,UDP,4.0,3842.0,3590.0,0.0,0.0,0.0,0.0
11499,4.0,92831.0,6126990.0,324.0,358000000.0,324000000000.0,7.0,6696.0,1966.0,129756.0,65.0,1.0,TCP,2.0,4689.0,2911828.0,0.0,131.0,131.0,0.0
9846,4.0,5662.0,6035692.0,10.0,588000000.0,10588000000.0,5.0,1910.0,0.0,0.0,0.0,0.0,UDP,1.0,3369.0,1332.0,0.0,0.0,0.0,1.0
14795,3.0,95533.0,5540914.0,316.0,890000000.0,317000000000.0,3.0,7385.0,8593.0,498394.0,286.0,1.0,TCP,4.0,150935173.0,11893421.0,122.0,132.0,254.0,0.0
9846,3.0,5801.0,6183866.0,11.0,681000000.0,11681000000.0,3.0,1910.0,0.0,0.0,0.0,0.0,UDP,4.0,3488.0,98996058.0,0.0,6384.0,6384.0,1.0
11705,6.0,844.0,605020.0,100.0,741000000.0,100741000000.0,3.0,541.0,0.0,0.0,0.0,0.0,TCP,2.0,1464.0,4139.0,0.0,0.0,0.0,0.0
20332,3.0,717.0,848978.0,43.0,976000000.0,43976000000.0,3.0,1393.0,29.0,2842.0,0.0,1.0,ICMP,2.0,1821.0,1230.0,0.0,0.0,0.0,1.0
36248,4.0,74.0,7239.0,36.0,895000000.0,36895000000.0,2.0,937.0,29.0,2842.0,0.0,1.0,UDP,4.0,1462.0,1819.0,0.0,0.0,0.0,0.0
6810,5.0,947.0,937000.0,18.0,945000000.0,18945000000.0,3.0,1490.0,0.0,0.0,0.0,0.0,TCP,2.0,2911.0,2554.0,0.0,0.0,0.0,1.0
39063,3.0,18.0,1962.0,7.0,873000000.0,7873000000.0,2.0,912.0,0.0,0.0,0.0,0.0,UDP,3.0,1790.0,2487.0,0.0,0.0,0.0,0.0
18062,5.0,845.0,878982.0,14.0,820000000.0,148200000000.0,2.0,944.0,29.0,2842.0,0.0,1.0,TCP,1.0,1838.0,2042.0,0.0,0.0,0.0,1.0
33282,3.0,944.0,1045274.0,19.0,947000000.0,19947000000.0,2.0,943.0,0.0,0.0,0.0,0.0,ICMP,2.0,2103.0,1667.0,0.0,0.0,0.0,0.0
25709,4.0,917.0,959118.0,21.0,948000000.0,21948000000.0,2.0,941.0,0.0,0.0,0.0,0.0,UDP,4.0,2037.0,2312.0,0.0,0.0,0.0,1.0
17095,6.0,837.0,609956.0,98.0,831000000.0,98831000000.0,3.0,540.0,0.0,0.0,0.0,0.0,TCP,2.0,1463.0,4138.0,0.0,0.0,0.0,0.0
10255,5.0,948.0,938000.0,18.0,946000000.0,18946000000.0,3.0,1491.0,0.0,0.0,0.0,0.0,ICMP,2.0,2912.0,2555.0,0.0,0.0,0.0,1.0
38299,3.0,19.0,1963.0,7.0,874000000.0,7874000000.0,2.0,913.0,0.0,0.0,0.0,0.0,UDP,3.0,1791.0,2488.0,0.0,0.0,0.0,0.0
19084,4.0,846.0,878988.0,14.0,821000000.0,14821000000.0,2.0,945.0,29.0,2842.0,0.0,1.0,TCP,1.0,1839.0,2043.0,0.0,0.0,0.0,1.0
35208,5.0,945.0,1045000.0,19.0,948000000.0,19948000000.0,2.0,944.0,0.0,0.0,0.0,0.0,ICMP,2.0,2104.0,1668.0,0.0,0.0,0.0,0.0
27625,3.0,918.0,959118.0,21.0,949000000.0,2 1949000000.0,2.0,942.0,0.0,0.0,0.0,0.0,UDP,4.0,2038.0,2313.0,0.0,0.0,0.0,1.0
....,,,,,,,,,,,,,,,,,,,,
....,,,,,,,,,,,,,,,,,,,,
....,,,,,,,,,,,,,,,,,,,,
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,ICMP,2.0,135569861.0,406587837.0,0.0,0.0,0.0,0.0
6918,3.0,769.0,75754.0,121.0,238000000.0,121000000000.0,3.0,1931.0,29.0,2842.0,0.0,0.0,UDP,2.0,3059.0,3143.0,0.0,0.0,0.0,1.0
11635,4.0,39341.0,9551360.0,250.0,423000000.0,251000000000.0,5.0,2790.0,8324.0,651552.0,277.0,1.0,TCP,2.0,231511.0,9897209.0,0.0,0.0,2.0,1.0
29922,5.0,92938.0,82781700.0,417.0,721000000.0,417000000000.0,7.0,4920.0,12659.0,9838564.0,421.0,1.0,TCP,3.0,135577081.0,135892103.0,175.0,503.0,3838.0,0.0
42935,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,13797.0,19190.0,14953872.0,639.0,1.0,TCP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,1.0
7032,3.0,999.0,97902.0,1031.0,640000000.0,1030000000000.0,3.0,3443.0,22.0,2156.0,0.0,0.0,ICMP,2.0,135569861.0,406587837.0,0.0,0.0,0.0,0.0
11155,3.0,13877.0,14792882.0,30.0,840000000.0,30840000000.0,2.0,558.0,13593.0,14490138.0,453.0,0.0,UDP,2.0,3059.0,3143.0,0.0,0.0,0.0,1.0
28488,3.0,947.0,92806.0,971.0,146000000.0,971000000000.0,9.0,2800.0,29.0,2842.0,0.0,1.0,ICMP,2.0,106111.0,135561818.0,0.0,0.0,0.0,0.0
40983,1.0,23600.0,1557680.0,83.0,204000000.0,83204000000.0,3.0,23.0,9522.0,628452.0,317.0,1.0,TCP,2.0,3995.0,1102.0,0.0,0.0,0.0,1.0
25001,2.0,258949.0,13983246.0,475.0,533000000.0,476000000000.0,3.0,10817.0,13500.0,729000.0,450.0,1.0,TCP,3.0,6187001.0,146939986.0,0.0,0.0,0.0,0.0
3459,6.0,79021.0,82339882.0,257.0,303000000.0,257000000000.0,2.0,7916.0,8825.0,9195650.0,294.0,0.0,UDP,3.0,566379594.0,5844.0,2858.0,0.0,2858.0,1.0
10749,3.0,87015.0,4698810.0,140.0,435000000.0,140000000000.0,7.0,4357.0,18329.0,989766.0,610.0,1.0,TCP,3.0,127772870.0,9461987.0,4452.0,458.0,4910.0,0.0
29592,4.0,130575.0,135516350.0,590.0,108000000.0,590000000000.0,9.0,1065.0,29.0,2842.0,0.0,1.0,ICMP,2.0,271037900.0,135591362.0,1.0,1.0,2.0,1.0
29502,2.0,130487.0,135507726.0,500.0,101000000.0,500000000000.0,5.0,1057.0,6948.0,7212440.0,231.0,1.0,ICMP,3.0,270961194.0,54656.0,1908.0,0.0,1908.0,0.0
11545,5.0,115988.0,120859496.0,370.0,806000000.0,371000000000.0,2.0,1943.0,9336.0,9728112.0,311.0,0.0,UDP,4.0,3735.0,3483.0,0.0,0.0,0.0,1.0
...,,,,,,,,,,,,,,,,,,,,
99984,3.0,1653.0,153903.0,19.0,72000000.0,19000000000.0,3.0,176.0,45.0,38340.0,0.0,0.0,TCP,2.0,81317.0,107988.0,0.0,0.0,0.0,0.0
100067,5.0,3115.0,307670.0,32.0,80000000.0,32000000000.0,2.0,619.0,5.0,4170.0,0.0,1.0,UDP,2.0,1397.0,1483.0,0.0,0.0,0.0,1.0
100118,4.0,1708.0,165960.0,25.0,62000000.0,25000000000.0,3.0,214.0,45.0,38340.0,0.0,1.0,TCP,2.0,81317.0,107988.0,0.0,0.0,0.0,1.0
100128,3.0,2085.0,202645.0,27.0,70000000.0,27000000000.0,2.0,326.0,5.0,4170.0,0.0,0.0,UDP,2.0,1397.0,1483.0,0.0,0.0,0.0,0.0
100135,2.0,2085.0,202645.0,27.0,70000000.0,27000000000.0,2.0,326.0,5.0,4170.0,0.0,0.0,UDP,2.0,1397.0,1483.0,0.0,0.0,0.0,1.0
100139,6.0,1037.0,100946.0,14.0,50000000.0,14000000000.0,3.0,129.0,45.0,38340.0,0.0,1.0,TCP,2.0,81317.0,107988.0,0.0,0.0,0.0,0.0
100149,1.0,2085.0,202645.0,27.0,70000000.0,27000000000.0,2.0,326.0,5.0,4170.0,0.0,0.0,UDP,2.0,1397.0,1483.0,0.0,0.0,0.0,1.0
100156,7.0,2085.0,202645.0,27.0,70000000.0,27000000000.0,2.0,326.0,5.0,4170.0,0.0,1.0,UDP,2.0,1397.0,1483.0,0.0,0.0,0.0,0.0
100166,3.0,2085.0,202645.0,27.0,70000000.0,27000000000.0,2.0,326.0,5.0,4170.0,0.0,1.0,UDP,2.0,1397.0,1483.0,0.0,0.0,0.0,1.0
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,UDP,3.0,3236.0,3362.0,0.0,0.0,0.0,0.0
3399,1.0,111370.0,118720420.0,247.0,146000000.0,247000000000.0,2.0,7916.0,13532.0,14425112.0,451.0,0.0,UDP,3.0,276816742.0,118818054.0,0.0,3838.0,3838.0,1.0
29202,7.0,341.0,33418.0,350.0,140000000.0,350000000000.0,4.0,1057.0,29.0,2842.0,0.0,1.0,ICMP,2.0,4575.0,1242.0,0.0,0.0,0.0,0.0
30381,6.0,130.0,12740.0,133.0,37000000.0,133000000000.0,11.0,4920.0,30.0,2940.0,1.0,1.0,ICMP,2.0,135683384.0,166557788.0,3.0,4172.0,4175.0,0.0
40983,6.0,10602.0,699792.0,33.0,147000000.0,33147000000.0,3.0,23.0,9595.0,633318.0,319.0,1.0,TCP,3.0,16302152.0,704449.0,3921.0,168.0,4089.0,1.0
2859,2.0,106169.0,110628098.0,375.0,915000000.0,376000000000.0,4.0,4440.0,7901.0,8232842.0,263.0,0.0,UDP,2.0,7573.0,1444.0,0.0,0.0,0.0,0.0
11635,2.0,79661.0,83006762.0,260.0,704000000.0,261000000000.0,3.0,1943.0,8407.0,8760094.0,280.0,0.0,UDP,2.0,3590.0,3842.0,0.0,0.0,0.0,1.0
11335,5.0,50836.0,52971112.0,160.0,790000000.0,161000000000.0,3.0,1790.0,9442.0,9838564.0,314.0,0.0,UDP,4.0,3623.0,3413.0,0.0,0.0,0.0,0.0
10719,3.0,19163.0,1111454.0,60.0,719000000.0,60719000000.0,7.0,4357.0,9379.0,543982.0,312.0,1.0,TCP,2.0,3859.0,1242.0,0.0,0.0,0.0,0.0
3549,6.0,103744.0,108101248.0,347.0,415000000.0,347000000000.0,2.0,7916.0,8196.0,8540232.0,273.0,0.0,UDP,2.0,4575.0,1382.0,0.0,0.0,0.0,1.0
...,,,,,,,,,,,,,,,,,,,,
99999,4.0,3000.0,4000000.0,400.0,400000000.0,400400000000.0,4.0,4000.0,3000.0,4000000.0,400.0,1.0,UDP,4.0,4000000.0,4000000.0,4000.0,4000.0,4000.0,1.0
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,TCP,1.0,2668.0,856.0,0.0,0.0,0.0,0.0
6918,3.0,769.0,75754.0,121.0,238000000.0,121000000000.0,3.0,1931.0,29.0,2842.0,0.0,0.0,UDP,2.0,4425.0,3413.0,0.0,0.0,0.0,1.0
11635,4.0,39341.0,9551360.0,250.0,423000000.0,251000000000.0,5.0,2790.0,8324.0,651552.0,277.0,1.0,TCP,3.0,231511.0,9897209.0,0.0,0.0,2.0,1.0
29922,5.0,92938.0,82781700.0,417.0,721000000.0,417000000000.0,7.0,4920.0,12659.0,9838564.0,421.0,1.0,UDP,4.0,135577081.0,135892103.0,175.0,503.0,3838.0,0.0
42935,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,13797.0,19190.0,14953872.0,639.0,1.0,TCP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,1.0
30612,3.0,107.0,10486.0,109.0,766000000.0,110000000000.0,11.0,2063.0,30.0,2940.0,1.0,1.0,ICMP,4.0,271412485.0,271399079.0,3.0,3.0,6.0,0.0
9966,4.0,127308.0,135710328.0,281.0,874000000.0,282000000000.0,6.0,1931.0,13532.0,14425112.0,451.0,0.0,UDP,2.0,3649.0,1172.0,0.0,0.0,0.0,0.0
3819,3.0,21016.0,22403056.0,45.0,848000000.0,45848000000.0,2.0,8225.0,13469.0,14357954.0,448.0,0.0,UDP,3.0,276817003.0,143930035.0,0.0,0.0,0.0,0.0
27347,4.0,694.0,68012.0,711.0,205000000.0,711000000000.0,7.0,948.0,30.0,2940.0,1.0,1.0,ICMP,1.0,271115318.0,271109866.0,2.0,2.0,4.0,0.0
24510,3.0,71.0,6958.0,72.0,957000000.0,72957000000.0,3.0,817.0,30.0,2940.0,1.0,1.0,ICMP,3.0,11354.0,11228.0,0.0,0.0,0.0,0.0
33573,3.0,111497.0,116179874.0,347.0,258000000.0,347000000000.0,11.0,3024.0,9513.0,9912546.0,317.0,1.0,ICMP,2.0,5437.0,1382.0,0.0,0.0,0.0,1.0
27768,6.0,58813.0,61283146.0,198.0,574000000.0,199000000000.0,5.0,2790.0,8752.0,9119584.0,291.0,1.0,ICMP,3.0,145495.0,223017525.0,0.0,2445.0,2445.0,1.0
11545,3.0,52646.0,54857132.0,170.0,492000000.0,170000000000.0,5.0,1943.0,9320.0,9711440.0,310.0,0.0,UDP,2.0,3865.0,1402.0,0.0,0.0,0.0,1.0
11485,3.0,65897.0,68664674.0,210.0,876000000.0,211000000000.0,5.0,1943.0,9287.0,9677054.0,309.0,0.0,UDP,2.0,3845.0,1402.0,0.0,0.0,0.0,1.0
2979,1.0,123627.0,128819334.0,447.0,500000000.0,448000000000.0,2.0,4440.0,7356.0,7664952.0,245.0,0.0,UDP,4.0,4640.0,276816364.0,0.0,0.0,0.0,1.0
...,,,,,,,,,,,,,,,,,,,,
39999,7.0,221212.0,24253372.0,1881.0,999000000.0,1880000000000.0,11.0,14789.0,19198.0,14954872.0,639.0,1.0,TCP,1.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,0.0
2488,1,0,0,0,0,0.0,2,4,0,0,0,0,TCP,2,2668,856,0.0,0.0,0.0,1.0
6918,3,769,75754,121,238000000,121000000000.0,3,1931,29,2842,0,0,ICMP,2,4425,3413,0.0,0.0,0.0,1.0
11635,4,39341,9551360,250,423000000,251000000000.0,5,2790,8324,651552,277,1,UDP,1,231511,9897209,0.0,0.0,2.0,1.0
29922,5,92938,82781700,417,721000000,417000000000.0,7,4920,12659,9838564,421,1,TCP,3,135577081,135892103,175.0,503.0,3838.0,1.0
42155,3,106419,118121534,241,272000000,241000000000.0,11,13231,13123,14769486,437,1,TCP,2,1505062,1397228,126.0,117.0,243.0,1.0
30492,3,741,72618,759,943000000,760000000000.0,9,2059,29,2842,0,1,ICMP,2,89647,135545718,0.0,0.0,0.0,0.0
2578,4,39032,41608112,83,618000000,83618000000.0,2,1814,13529,14421914,450,0,UDP,1,3514,1172,0.0,0.0,0.0,0.0
11289,4,48793,55862130,114,355000000,114000000000.0,5,4918,13066,14669972,435,1,TCP,3,224350256,16337014,3982.0,228.0,4210.0,0.0
7128,2,77614,5123220,264,302000000,264000000000.0,4,11888,10062,664092,335,1,TCP,3,5139477,128216323,176.0,3924.0,4100.0,1.0
2649,6,108943,116133238,266,808000000,267000000000.0,3,2385,2369,2525354,78,0,UDP,2,3413,3581,0.0,0.0,0.0,0.0
32673,4,56891,59280422,167,396000000,167000000000.0,5,2364,10203,10631526,340,1,ICMP,2,59522965,58708247,2837.0,2837.0,5674.0,0.0
32913,7,128990,134407580,401,421000000,401000000000.0,5,2364,2054,2140268,68,1,ICMP,1,134650656,1914,556.0,0.0,556.0,0.0
9846,2,5967,6360822,12,891000000,12891000000.0,3,1910,0,0,0,0,UDP,1,3472,1332,0.0,0.0,0.0,0.0
11275,4,31946,33287732,100,737000000,101000000000.0,6,1306,9615,10018830,320,0,UDP,3,3236,3404,0.0,0.0,0.0,1.0
11355,2,11500,13753000,183,609000000,183000000000.0,4,4125,7477,8170360,349,1,TCP,3,20532551,15593920,1873.0,1648.0,3521.0,1.0
29444,6,74300,82416000,221,539000000,221539000000.0,3,2521,2521,2525354,78,1,UDP,2,5863,3597,0.0,0.0,0.0,0.0
